Subject,Trial,Jar,Bead,Response,Confidence,Correct,History
60c8,197,1,0,0,0,1,01000111110
60c8,198,1,1,0,1,0,00001111100
60c8,199,1,0,1,0,0,00011111001
60c8,200,1,1,0,1,0,00111110010
60c8,201,1,0,0,0,1,01111100101
60c8,202,1,1,0,0,0,01111001010
60c8,203,1,1,0,0,0,01110010101
60c8,204,1,1,1,0,1,01100101011
60c8,205,1,1,1,0,1,01001010111
60c8,206,1,1,1,0,1,00010101111
60c8,207,1,0,1,0,0,00101011111
60c8,208,1,0,0,1,1,01010111110
60c8,209,1,1,0,0,0,00101111100
60c8,210,1,0,1,0,0,01011111001
60c8,211,1,1,1,0,1,00111110010
60c8,212,0,0,1,0,0,01111100101
60c8,213,0,0,0,0,1,01111001010
60c8,214,0,0,0,0,1,01110010100
60c8,215,0,0,0,0,1,01100101000
60c8,216,0,0,0,0,1,01001010000
60c8,217,0,0,0,0,1,00010100000
60c8,218,0,0,0,0,1,00101000000
60c8,219,0,0,0,0,1,01010000000
60c8,220,0,0,0,0,1,00100000000
60c8,221,1,1,0,0,0,01000000000
60c8,222,1,1,0,0,0,00000000001
60c8,223,1,1,1,0,1,00000000011
60c8,224,0,0,1,0,0,00000000111
60c8,225,0,0,1,0,0,00000001110
60c8,226,1,1,0,0,0,00000011100
60c8,227,1,1,1,0,1,00000111001
60c8,228,0,0,1,0,0,00001110011
60c8,229,0,0,1,0,0,00011100110
60c8,230,0,0,0,0,1,00111001100
60c8,231,0,0,0,0,1,01110011000
60c8,232,0,0,0,0,1,01100110000
60c8,233,0,0,0,1,1,01001100000
60c8,234,0,0,0,1,1,00011000000
60c8,235,0,0,0,1,1,00110000000
60c8,236,0,0,0,1,1,01100000000
60c8,237,1,0,0,1,1,01000000000
60c8,238,1,1,0,0,0,00000000000
60c8,239,1,1,1,0,1,00000000001
60c8,240,1,1,1,0,1,00000000011
60c8,241,1,1,1,0,1,00000000111
60c8,242,1,1,1,0,1,00000001111
60c8,243,1,1,1,0,1,00000011111
60c8,244,1,1,1,1,1,00000111111
60c8,245,1,1,1,1,1,00001111111
60c8,246,1,1,1,1,1,00011111111
60c8,247,1,1,1,1,1,00111111111
60c8,248,1,1,1,1,1,01111111111
60c8,249,1,1,1,1,1,01111111111
60c8,250,0,0,1,1,0,01111111111
60c8,251,0,0,1,0,0,01111111110
60c8,252,0,0,1,0,0,01111111100
60c8,253,0,0,0,1,1,01111111000
60c8,254,0,0,0,1,1,01111110000
60c8,255,0,1,0,1,0,01111100000
60c8,256,0,0,0,0,1,01111000001
60c8,257,0,0,0,0,1,01110000010
60c8,258,0,0,0,1,1,01100000100
60c8,259,0,1,0,1,0,01000001000
60c8,260,0,0,0,0,1,00000010001
60c8,261,0,0,0,0,1,00000100010
60c8,262,1,1,0,1,0,00001000100
60c8,263,1,1,1,0,1,00010001001
60c8,264,1,0,1,0,0,00100010011
60c8,265,0,0,1,0,0,01000100110
60c8,266,0,0,0,0,1,00001001100
60c8,267,0,0,0,0,1,00010011000
60c8,268,0,0,0,0,1,00100110000
60c8,269,0,0,0,0,1,01001100000
60c8,270,0,0,0,0,1,00011000000
60c8,271,0,0,0,1,1,00110000000
60c8,272,0,0,0,1,1,01100000000
60c8,273,1,0,0,1,1,01000000000
60c8,274,1,1,0,1,0,00000000000
60c8,275,1,1,0,0,0,00000000001
60c8,276,0,0,1,0,0,00000000011
60c8,277,0,1,1,0,1,00000000110
60c8,278,1,1,1,0,1,00000001101
60c8,279,1,1,1,1,1,00000011011
60c8,280,1,1,1,1,1,00000110111
60c8,281,1,1,1,1,1,00001101111
60c8,282,0,0,1,1,0,00011011111
60c8,283,0,0,1,0,0,00110111110
60c8,284,0,1,0,0,0,01101111100
60c8,285,0,1,0,0,0,01011111001
60c8,286,0,0,1,0,0,00111110011
60c8,287,0,1,1,0,1,01111100110
60c8,288,1,1,1,0,1,01111001101
60c8,289,1,1,1,0,1,01110011011
60c8,290,1,1,1,1,1,01100110111
60c8,291,1,1,1,1,1,01001101111
60c8,292,1,0,1,1,0,00011011111
60c8,293,1,1,1,0,1,00110111110
60c8,294,1,1,0,0,0,01101111101
60c8,295,1,1,1,0,1,01011111011
60c8,296,1,1,1,0,1,00111110111
60c8,297,1,1,1,1,1,01111101111
60c8,298,0,0,1,1,0,01111011111
60c8,299,0,1,1,0,1,01110111110
60c8,300,0,0,1,0,0,01101111101
60c8,301,0,0,1,0,0,01011111010
60c8,302,0,1,0,0,0,00111110100
60c8,303,0,1,0,0,0,01111101001
60c8,304,0,0,1,0,0,01111010011
60c8,305,0,0,0,0,1,01110100110
60c8,306,0,0,0,1,1,01101001100
60c8,307,0,0,0,1,1,01010011000
60c8,308,0,0,0,1,1,00100110000
60c8,309,0,0,0,1,1,01001100000
60c8,310,0,1,0,1,0,00011000000
60c8,311,0,0,0,1,1,00110000001
60c8,312,0,1,0,1,0,01100000010
60c8,313,0,0,0,1,1,01000000101
60c8,314,0,0,0,1,1,00000001010
60c8,315,0,0,0,1,1,00000010100
60c8,316,0,0,0,1,1,00000101000
60c8,317,0,0,0,1,1,00001010000
60c8,318,0,0,0,1,1,00010100000
60c8,319,0,1,0,1,0,00101000000
60c8,320,0,0,0,1,1,01010000001
60c8,321,0,0,0,1,1,00100000010
60c8,322,0,0,0,1,1,01000000100
60c8,323,0,0,0,1,1,00000001000
60c8,324,0,0,0,1,1,00000010000
60c8,325,0,0,0,1,1,00000100000
60c8,326,0,0,0,1,1,00001000000
60c8,327,0,0,0,1,1,00010000000
60c8,328,0,0,0,1,1,00100000000
60c8,329,0,1,0,1,0,01000000000
60c8,330,0,0,0,0,1,00000000001
60c8,331,0,0,0,0,1,00000000010
60c8,332,0,0,0,1,1,00000000100
60c8,333,1,1,0,1,0,00000001000
60c8,334,1,0,1,1,0,00000010001
60c8,335,1,1,1,1,1,00000100010
60c8,336,1,1,1,1,1,00001000101
60c8,337,0,0,1,1,0,00010001011
60c8,338,0,0,1,1,0,00100010110
60c8,339,0,0,1,1,0,01000101100
60c8,340,0,1,0,0,0,00001011000
60c8,341,0,0,0,0,1,00010110001
60c8,342,0,0,0,1,1,00101100010
60c8,343,0,1,0,1,0,01011000100
60c8,344,0,0,0,0,1,00110001001
60c8,345,0,0,0,0,1,01100010010
60c8,346,0,0,0,1,1,01000100100
60c8,347,0,0,0,1,1,00001001000
60c8,348,0,0,0,1,1,00010010000
60c8,349,0,0,0,1,1,00100100000
60c8,350,0,0,0,1,1,01001000000
60c8,351,0,0,0,1,1,00010000000
60c8,352,0,1,0,1,0,00100000000
60c8,353,0,0,0,0,1,01000000001
60c8,354,0,0,0,0,1,00000000010
60c8,355,0,0,0,0,1,00000000100
60c8,356,0,0,0,1,1,00000001000
60c8,357,0,0,0,1,1,00000010000
60c8,358,0,0,0,1,1,00000100000
60c8,359,0,0,0,1,1,00001000000
60c8,360,0,0,0,1,1,00010000000
60c8,361,1,1,0,1,0,00100000000
60c8,362,1,1,0,0,0,01000000001
60c8,363,1,1,1,0,1,00000000011
60c8,364,1,0,1,0,0,00000000111
60c8,365,0,0,1,0,0,00000001110
60c8,366,0,1,0,0,0,00000011100
60c8,367,0,0,0,0,1,00000111001
60c8,368,0,1,0,0,0,00001110010
60c8,369,0,0,0,0,1,00011100101
60c8,370,0,0,0,0,1,00111001010
60c8,371,1,0,0,1,1,01110010100
60c8,372,1,1,0,1,0,01100101000
60c8,373,1,1,0,0,0,01001010001
60c8,374,1,0,1,0,0,00010100011
60c8,375,1,1,1,0,1,00101000110
60c8,376,1,1,1,0,1,01010001101
60c8,377,1,1,1,1,1,00100011011
60c8,378,1,1,1,1,1,01000110111
60c8,379,1,1,1,1,1,00001101111
60c8,380,1,1,1,1,1,00011011111
60c8,381,1,0,1,1,0,00110111111
60c8,382,1,1,1,0,1,01101111110
60c8,383,1,1,1,0,1,01011111101
60c8,384,1,1,1,0,1,00111111011
60c8,385,1,1,1,1,1,01111110111
60c8,386,1,0,1,1,0,01111101111
60c8,387,1,1,1,0,1,01111011110
60c8,388,1,1,1,0,1,01110111101
60c8,389,1,1,1,1,1,01101111011
60c8,390,1,1,1,1,1,01011110111
60c8,391,1,1,1,1,1,00111101111
60c8,392,1,1,1,1,1,01111011111
60c8,393,1,1,1,1,1,01110111111
60c8,394,1,1,1,1,1,01101111111
60c8,395,1,1,1,1,1,01011111111
60c8,396,1,1,1,1,1,00111111111
60c8,397,1,1,1,1,1,01111111111
60c8,398,1,1,1,1,1,01111111111
60c8,399,1,1,1,1,1,01111111111
60c8,400,1,0,1,1,0,01111111111
60c8,401,1,1,0,0,0,01111111110
60c8,402,1,1,0,0,0,01111111101
60c8,403,1,1,1,0,1,01111111011
60c8,404,1,1,1,0,1,01111110111
60c8,405,1,1,1,1,1,01111101111
60c8,406,1,0,1,1,0,01111011111
60c8,407,1,0,1,0,0,01110111110
60c8,408,1,1,1,0,1,01101111100
60c8,409,1,1,1,0,1,01011111001
60c8,410,1,1,1,0,1,00111110011
60c8,411,1,0,1,1,0,01111100111
60c8,412,1,0,1,0,0,01111001110
60c8,413,1,1,0,0,0,01110011100
60c8,414,1,1,0,0,0,01100111001
60c8,415,1,0,1,0,0,01001110011
60c8,416,1,1,1,0,1,00011100110
60c8,417,1,1,1,0,1,00111001101
60c8,418,1,0,1,1,0,01110011011
60c8,419,1,1,1,0,1,01100110110
60c8,420,1,1,1,0,1,01001101101
60c8,421,0,0,1,1,0,00011011011
60c8,422,0,0,1,0,0,00110110110
60c8,423,1,0,1,0,0,01101101100
60c8,424,1,1,0,0,0,01011011000
60c8,425,1,1,0,0,0,00110110001
60c8,426,1,1,1,0,1,01101100011
60c8,427,1,0,1,0,0,01011000111
60c8,428,0,0,1,0,0,00110001110
60c8,429,1,1,0,0,0,01100011100
60c8,430,1,1,0,0,0,01000111001
60c8,431,1,1,1,0,1,00001110011
60c8,432,1,1,1,0,1,00011100111
60c8,433,0,0,1,0,0,00111001111
60c8,434,0,0,0,0,1,01110011110
60c8,435,0,0,0,0,1,01100111100
60c8,436,0,0,0,1,1,01001111000
60c8,437,0,0,0,1,1,00011110000
60c8,438,0,0,0,0,1,00111100000
60c8,439,1,0,0,1,1,01111000000
60c8,440,1,1,0,1,0,01110000000
60c8,441,0,1,1,0,1,01100000001
60c8,442,0,0,1,0,0,01000000011
60c8,443,0,1,1,0,1,00000000110
60c8,444,0,0,1,0,0,00000001101
60c8,445,0,0,0,0,1,00000011010
60c8,446,0,0,0,0,1,00000110100
60c8,447,0,0,0,0,1,00001101000
60c8,448,0,1,0,1,0,00011010000
60c8,449,0,1,0,0,0,00110100001
60c8,450,0,0,1,0,0,01101000011
60c8,451,1,1,1,0,1,01010000110
60c8,452,1,1,1,0,1,00100001101
60c8,453,1,1,1,1,1,01000011011
60c8,454,0,0,1,1,0,00000110111
60c8,455,0,0,1,0,0,00001101110
60c8,456,0,0,0,0,1,00011011100
60c8,457,0,0,0,0,1,00110111000
60c8,458,0,0,0,0,1,01101110000
60c8,459,0,0,0,0,1,01011100000
60c8,460,0,0,0,1,1,00111000000
60c8,461,0,0,0,1,1,01110000000
60c8,462,0,0,0,1,1,01100000000
60c8,463,0,0,0,1,1,01000000000
60c8,464,0,0,0,1,1,00000000000
60c8,465,0,0,0,1,1,00000000000
60c8,466,0,1,0,1,0,00000000000
60c8,467,0,0,0,0,1,00000000001
60c8,468,1,1,0,0,0,00000000010
60c8,469,1,1,0,0,0,00000000101
60c8,470,1,0,1,0,0,00000001011
60c8,471,1,1,1,0,1,00000010110
60c8,472,1,1,1,0,1,00000101101
60c8,473,1,0,1,1,0,00001011011
60c8,474,1,1,1,0,1,00010110110
60c8,475,1,1,1,0,1,00101101101
60c8,476,1,1,1,1,1,01011011011
60c8,477,1,1,1,1,1,00110110111
60c8,478,1,1,1,1,1,01101101111
60c8,479,1,1,1,1,1,01011011111
60c8,480,1,1,1,1,1,00110111111
60c8,481,1,1,1,1,1,01101111111
60c8,482,1,1,1,1,1,01011111111
60c8,483,1,1,1,1,1,00111111111
60c8,484,1,1,1,1,1,01111111111
60c8,485,1,0,1,1,0,01111111111
60c8,486,1,1,1,0,1,01111111110
60c8,487,1,0,1,0,0,01111111101
60c8,488,0,0,0,0,1,01111111010
60c8,489,0,0,0,0,1,01111110100
60c8,490,0,0,0,1,1,01111101000
60c8,491,0,0,0,1,1,01111010000
60c8,492,0,0,0,1,1,01110100000
60c8,493,1,1,0,1,0,01101000000
60c8,494,1,1,0,0,0,01010000001
60c8,495,1,1,1,0,1,00100000011
60c8,496,1,1,1,0,1,01000000111
60c8,497,1,1,1,1,1,00000001111
60c8,498,1,1,1,1,1,00000011111
60c8,499,1,0,1,1,0,00000111111
60c8,500,1,0,1,0,0,00001111110
60c8,501,1,1,0,0,0,00011111100
60c8,502,1,0,0,0,1,00111111001
60c8,503,1,1,0,0,0,01111110010
60c8,504,1,0,0,0,1,01111100101
60c8,505,0,1,0,0,0,01111001010
60c8,506,0,0,0,0,1,01110010101
60c8,507,0,0,0,0,1,01100101010
60c8,508,0,0,0,0,1,01001010100
60c8,509,0,0,0,1,1,00010101000
60c8,510,0,0,1,1,0,00101010000
60c8,511,0,1,0,0,0,01010100000
60c8,512,0,0,0,0,1,00101000001
60c8,513,0,0,0,0,1,01010000010
60c8,514,0,0,0,1,1,00100000100
60c8,515,0,1,0,1,0,01000001000
60c8,516,0,0,0,0,1,00000010001
60c8,517,0,0,0,0,1,00000100010
60c8,518,0,0,0,1,1,00001000100
60c8,519,0,0,0,1,1,00010001000
60c8,520,0,0,0,1,1,00100010000
60c8,521,1,1,0,1,0,01000100000
60c8,522,1,1,0,0,0,00001000001
60c8,523,1,1,1,0,1,00010000011
60c8,524,1,1,1,0,1,00100000111
60c8,525,1,1,1,1,1,01000001111
60c8,526,1,1,1,1,1,00000011111
60c8,527,1,1,1,1,1,00000111111
60c8,528,1,1,1,1,1,00001111111
60c8,529,1,0,1,1,0,00011111111
60c8,530,1,1,1,0,1,00111111110
60c8,531,1,1,1,0,1,01111111101
60c8,532,1,0,1,0,0,01111111011
60c8,533,1,1,1,0,1,01111110110
60c8,534,1,1,1,0,1,01111101101
60c8,535,1,1,1,1,1,01111011011
60c8,536,1,1,1,1,1,01110110111
60c8,537,1,0,1,1,0,01101101111
60c8,538,1,1,1,1,1,01011011110
60c8,539,1,1,0,0,0,00110111101
60c8,540,1,1,0,0,0,01101111011
60c8,541,1,1,1,0,1,01011110111
60c8,542,1,1,1,1,1,00111101111
60c8,543,1,1,1,1,1,01111011111
60c8,544,1,1,1,1,1,01110111111
60c8,545,1,0,1,1,0,01101111111
60c8,546,1,1,1,0,1,01011111110
60c8,547,1,1,1,0,1,00111111101
60c8,548,1,1,1,1,1,01111111011
60c8,549,1,1,1,1,1,01111110111
60c8,550,1,1,1,1,1,01111101111
60c8,551,1,1,1,1,1,01111011111
60c8,552,1,1,1,1,1,01110111111
60c8,553,1,1,1,1,1,01101111111
60c8,554,1,1,1,1,1,01011111111
60c8,555,1,1,1,1,1,00111111111
60c8,556,1,0,1,1,0,01111111111
60c8,557,1,0,1,1,0,01111111110
60c8,558,1,1,0,0,0,01111111100
60c8,559,1,1,0,0,0,01111111001
60c8,560,1,0,1,0,0,01111110011
60c8,561,1,0,0,0,1,01111100110
60c8,562,1,0,0,1,1,01111001100
60c8,563,1,1,0,1,0,01110011000
60c8,564,1,1,0,0,0,01100110001
60c8,565,1,0,0,0,1,01001100011
60c8,566,1,1,0,0,0,00011000110
60c8,567,0,0,0,0,1,00110001101
60c8,568,0,1,1,0,1,01100011010
60c8,569,1,1,1,0,1,01000110101
60c8,570,1,1,1,1,1,00001101011
60c8,571,1,1,1,1,1,00011010111
60c8,572,1,0,1,1,0,00110101111
60c8,573,1,1,1,0,1,01101011110
60c8,574,1,1,0,0,0,01010111101
60c8,575,1,1,1,0,1,00101111011
60c8,576,0,0,1,1,0,01011110111
60c8,577,0,1,1,0,1,00111101110
60c8,578,0,0,1,0,0,01111011101
60c8,579,0,0,1,0,0,01110111010
60c8,580,0,0,0,0,1,01101110100
60c8,581,0,0,0,0,1,01011101000
60c8,582,0,0,0,1,1,00111010000
60c8,583,0,0,0,1,1,01110100000
60c8,584,1,0,0,1,1,01101000000
60c8,585,0,0,0,0,1,01010000000
60c8,586,0,0,0,0,1,00100000000
60c8,587,0,0,0,1,1,01000000000
60c8,588,0,0,0,1,1,00000000000
60c8,589,0,1,0,1,0,00000000000
60c8,590,0,1,0,0,0,00000000001
60c8,591,0,0,1,0,0,00000000011
60c8,592,0,0,1,0,0,00000000110
60c8,593,0,0,0,0,1,00000001100
60c8,594,0,1,0,1,0,00000011000
60c8,595,0,0,0,0,1,00000110001
60c8,596,0,0,0,0,1,00001100010
60c8,597,0,0,0,1,1,00011000100
60c8,598,0,0,0,1,1,00110001000
60c8,599,0,0,0,1,1,01100010000
60c8,600,0,0,0,1,1,01000100000
60c8,601,0,0,0,1,1,00001000000
60c8,602,0,0,0,1,1,00010000000
60c8,603,0,0,0,1,1,00100000000
60c8,604,0,0,0,1,1,01000000000
60c8,605,0,0,0,1,1,00000000000
60c8,606,1,1,0,1,0,00000000000
60c8,607,1,1,0,0,0,00000000001
60c8,608,1,1,1,0,1,00000000011
60c8,609,1,1,1,0,1,00000000111
60c8,610,1,1,1,0,1,00000001111
60c8,611,1,1,1,1,1,00000011111
60c8,612,1,0,1,1,0,00000111111
60c8,613,1,1,0,0,0,00001111110
60c8,614,1,1,0,0,0,00011111101
60c8,615,1,0,1,0,0,00111111011
60c8,616,1,0,0,0,1,01111110110
60c8,617,0,1,0,0,0,01111101100
60c8,618,0,0,0,0,1,01111011001
60c8,619,0,0,0,0,1,01110110010
60c8,620,0,0,0,1,1,01101100100
60c8,621,0,0,0,1,1,01011001000
60c8,622,1,1,0,1,0,00110010000
60c8,623,1,1,0,0,0,01100100001
60c8,624,1,0,1,0,0,01001000011
60c8,625,0,0,0,0,1,00010000110
60c8,626,0,1,0,0,0,00100001100
60c8,627,0,0,0,0,1,01000011001
60c8,628,1,1,0,0,0,00000110010
60c8,629,1,1,0,0,0,00001100101
60c8,630,1,1,1,0,1,00011001011
60c8,631,0,0,1,0,0,00110010111
60c8,632,0,0,0,0,1,01100101110
60c8,633,0,0,0,0,1,01001011100
60c8,634,0,0,0,1,1,00010111000
60c8,635,0,0,0,1,1,00101110000
60c8,636,0,0,0,1,1,01011100000
60c8,637,0,0,0,1,1,00111000000
60c8,638,0,0,0,1,1,01110000000
60c8,639,1,1,0,1,0,01100000000
60c8,640,1,0,0,0,1,01000000001
60c8,641,1,0,0,0,1,00000000010
60c8,642,1,1,0,0,0,00000000100
60c8,643,1,1,0,0,0,00000001001
60c8,644,1,1,1,0,1,00000010011
60c8,645,1,1,1,0,1,00000100111
60c8,646,1,1,1,1,1,00001001111
60c8,647,1,1,1,1,1,00010011111
60c8,648,1,1,1,1,1,00100111111
60c8,649,1,1,1,1,1,01001111111
60c8,650,1,1,1,1,1,00011111111
60c8,651,1,1,1,1,1,00111111111
60c8,652,1,0,1,1,0,01111111111
60c8,653,1,1,0,0,0,01111111110
60c8,654,1,1,0,1,0,01111111101
60c8,655,1,0,0,0,1,01111111011
60c8,656,1,1,0,0,0,01111110110
60c8,657,1,1,1,0,1,01111101101
60c8,658,0,1,1,0,1,01111011011
60c8,659,0,0,1,0,0,01110110111
60c8,660,1,1,1,0,1,01101101110
60c8,661,1,1,1,0,1,01011011101
60c8,662,1,1,1,1,1,00110111011
60c8,663,1,1,1,1,1,01101110111
60c8,664,1,1,1,1,1,01011101111
60c8,665,0,0,1,1,0,00111011111
60c8,666,0,0,1,1,0,01110111110
60c8,667,0,0,0,0,1,01101111100
60c8,668,0,0,0,0,1,01011111000
60c8,669,0,0,0,1,1,00111110000
60c8,670,0,1,0,1,0,01111100000
60c8,671,0,0,0,0,1,01111000001
60c8,672,1,1,0,0,0,01110000010
60c8,673,1,0,1,0,0,01100000101
60c8,674,1,1,1,0,1,01000001010
60c8,675,1,1,1,0,1,00000010101
60c8,676,1,1,1,1,1,00000101011
60c8,677,1,1,1,1,1,00001010111
60c8,678,1,1,1,1,1,00010101111
60c8,679,1,1,1,1,1,00101011111
60c8,680,1,1,1,1,1,01010111111
60c8,681,1,1,1,1,1,00101111111
60c8,682,1,1,1,1,1,01011111111
60c8,683,1,1,1,1,1,00111111111
60c8,684,1,1,1,1,1,01111111111
60c8,685,0,1,1,1,1,01111111111
60c8,686,0,0,1,0,0,01111111111
60c8,687,0,0,1,0,0,01111111110
60c8,688,0,1,0,0,0,01111111100
60c8,689,1,1,0,0,0,01111111001
60c8,690,1,1,1,0,1,01111110011
60c8,691,1,0,1,1,0,01111100111
60c8,692,0,1,1,0,1,01111001110
60c8,693,0,0,0,0,1,01110011101
60c8,694,0,0,0,0,1,01100111010
60c8,695,0,0,0,1,1,01001110100
60c8,696,0,0,0,1,1,00011101000
60c8,697,0,1,0,1,0,00111010000
60c8,698,0,1,0,0,0,01110100001
60c8,699,0,0,1,0,0,01101000011
60c8,700,0,0,0,0,1,01010000110
60c8,701,0,0,0,0,1,00100001100
60c8,702,0,0,0,1,1,01000011000
60c8,703,0,0,0,1,1,00000110000
60c8,704,0,0,0,1,1,00001100000
60c8,705,1,1,0,1,0,00011000000
60c8,706,0,0,1,0,0,00110000001
60c8,707,0,1,0,0,0,01100000010
60c8,708,0,0,0,0,1,01000000101
60c8,709,0,0,0,0,1,00000001010
60c8,710,1,1,0,1,0,00000010100
60c8,711,1,0,0,0,1,00000101001
60c8,712,0,1,0,0,0,00001010010
60c8,713,0,0,1,0,0,00010100101
60c8,714,0,0,0,0,1,00101001010
60c8,715,0,0,0,0,1,01010010100
60c8,716,0,0,0,0,1,00100101000
60c8,717,0,0,0,1,1,01001010000
60c8,718,0,0,0,1,1,00010100000
60c8,719,0,0,0,1,1,00101000000
60c8,720,0,0,0,1,1,01010000000
60c8,721,0,0,0,1,1,00100000000
60c8,722,0,0,0,1,1,01000000000
60c8,723,0,0,0,1,1,00000000000
60c8,724,1,1,0,1,0,00000000000
60c8,725,1,1,1,0,1,00000000001
60c8,726,1,0,1,0,0,00000000011
60c8,727,1,1,1,0,1,00000000110
60c8,728,1,1,1,0,1,00000001101
60c8,729,1,0,1,0,0,00000011011
60c8,730,1,1,0,0,0,00000110110
60c8,731,1,1,0,0,0,00001101101
60c8,732,0,0,1,0,0,00011011011
60c8,733,0,0,1,0,0,00110110110
60c8,734,0,0,0,0,1,01101101100
60c8,735,0,0,0,0,1,01011011000
60c8,736,0,1,0,1,0,00110110000
60c8,737,0,0,0,0,1,01101100001
60c8,738,0,0,0,0,1,01011000010
60c8,739,0,0,0,1,1,00110000100
60c8,740,0,0,0,1,1,01100001000
60c8,741,0,0,0,1,1,01000010000
60c8,742,0,0,0,1,1,00000100000
60c8,743,0,0,0,1,1,00001000000
60c8,744,1,1,0,1,0,00010000000
60c8,745,1,1,0,0,0,00100000001
60c8,746,1,1,1,0,1,01000000011
60c8,747,1,1,1,0,1,00000000111
60c8,748,1,1,1,0,1,00000001111
60c8,749,1,1,1,1,1,00000011111
60c8,750,1,1,1,1,1,00000111111
60c8,751,1,0,1,1,0,00001111111
60c8,752,1,0,0,0,1,00011111110
60c8,753,1,1,0,0,0,00111111100
60c8,754,1,1,0,0,0,01111111001
60c8,755,1,1,1,0,1,01111110011
60c8,756,1,1,1,0,1,01111100111
60c8,757,1,1,1,1,1,01111001111
60c8,758,1,1,1,1,1,01110011111
60c8,759,1,1,1,1,1,01100111111
60c8,760,1,1,1,1,1,01001111111
60c8,761,1,1,1,1,1,00011111111
60c8,762,1,1,1,1,1,00111111111
60c8,763,1,1,1,1,1,01111111111
60c8,764,1,1,1,1,1,01111111111
60c8,765,1,1,1,1,1,01111111111
60c8,766,1,0,1,1,0,01111111111
60c8,767,1,1,0,0,0,01111111110
60c8,768,1,1,0,0,0,01111111101
60c8,769,1,1,1,0,1,01111111011
60c8,770,1,1,1,0,1,01111110111
60c8,771,1,1,1,1,1,01111101111
60c8,772,1,1,1,1,1,01111011111
60c8,773,1,1,1,1,1,01110111111
60c8,774,1,1,1,1,1,01101111111
60c8,775,1,1,1,1,1,01011111111
60c8,776,1,1,1,1,1,00111111111
60c8,777,1,1,1,1,1,01111111111
60c8,778,1,0,1,1,0,01111111111
60c8,779,1,1,1,0,1,01111111110
60c8,780,1,0,0,0,1,01111111101
60c8,781,1,0,0,0,1,01111111010
60c8,782,1,1,0,0,0,01111110100
60c8,783,1,0,0,0,1,01111101001
60c8,784,1,1,0,0,0,01111010010
60c8,785,1,0,1,0,0,01110100101
60c8,786,1,1,0,0,0,01101001010
60c8,787,1,1,0,0,0,01010010101
60c8,788,1,1,1,0,1,00100101011
60c8,789,1,1,1,0,1,01001010111
60c8,790,1,0,1,1,0,00010101111
60c8,791,1,0,1,0,0,00101011110
60c8,792,1,0,0,0,1,01010111100
60c8,793,0,1,0,0,0,00101111000
60c8,794,0,0,0,0,1,01011110001
60c8,795,0,0,0,0,1,00111100010
60c8,796,0,0,0,1,1,01111000100
60c8,797,0,1,0,1,0,01110001000
60c8,798,0,0,0,0,1,01100010001
60c8,799,0,0,0,0,1,01000100010
60c8,800,0,0,0,1,1,00001000100
60c8,801,0,0,0,1,1,00010001000
60c8,802,0,0,0,1,1,00100010000
60c8,803,0,0,0,1,1,01000100000
60c8,804,0,0,0,1,1,00001000000
60c8,805,0,0,0,1,1,00010000000
60c8,806,0,0,0,1,1,00100000000
60c8,807,0,0,0,1,1,01000000000
60c8,808,0,0,0,1,1,00000000000
60c8,809,0,0,0,1,1,00000000000
60c8,810,0,1,0,1,0,00000000000
60c8,811,0,0,0,0,1,00000000001
60c8,812,0,0,0,0,1,00000000010
60c8,813,0,0,0,0,1,00000000100
60c8,814,0,1,0,1,0,00000001000
60c8,815,0,0,0,0,1,00000010001
60c8,816,0,0,0,0,1,00000100010
60c8,817,1,1,0,0,0,00001000100
60c8,818,1,1,0,0,0,00010001001
60c8,819,1,1,1,0,1,00100010011
60c8,820,0,0,1,0,0,01000100111
60c8,821,0,0,0,0,1,00001001110
60c8,822,0,0,0,0,1,00010011100
60c8,823,0,0,0,1,1,00100111000
60c8,824,0,0,0,1,1,01001110000
60c8,825,0,1,0,1,0,00011100000
60c8,826,0,0,0,0,1,00111000001
60c8,827,0,1,0,0,0,01110000010
60c8,828,0,0,0,0,1,01100000101
60c8,829,0,0,0,0,1,01000001010
60c8,830,0,0,0,0,1,00000010100
60c8,831,0,1,0,1,0,00000101000
60c8,832,0,1,0,0,0,00001010001
60c8,833,0,1,1,0,1,00010100011
60c8,834,0,0,1,0,0,00101000111
60c8,835,0,0,0,0,1,01010001110
60c8,836,0,0,0,0,1,00100011100
60c8,837,0,0,0,1,1,01000111000
60c8,838,0,0,0,1,1,00001110000
60c8,839,0,0,0,1,1,00011100000
60c8,840,0,0,0,1,1,00111000000
60c8,841,0,0,0,1,1,01110000000
60c8,842,1,1,0,1,0,01100000000
60c8,843,1,1,0,0,0,01000000001
60c8,844,1,1,0,0,0,00000000011
60c8,845,1,1,1,0,1,00000000111
60c8,846,1,1,1,0,1,00000001111
60c8,847,1,1,1,1,1,00000011111
60c8,848,1,0,1,1,0,00000111111
60c8,849,1,1,0,0,0,00001111110
60c8,850,1,1,1,0,1,00011111101
60c8,851,1,0,1,0,0,00111111011
60c8,852,0,1,0,0,0,01111110110
60c8,853,0,1,1,0,1,01111101101
60c8,854,0,0,1,0,0,01111011011
60c8,855,1,1,0,0,0,01110110110
60c8,856,1,1,1,0,1,01101101101
60c8,857,1,0,1,0,0,01011011011
60c8,858,1,0,0,0,1,00110110110
60c8,859,1,1,0,0,0,01101101100
60c8,860,1,0,1,0,0,01011011001
60c8,861,1,1,0,0,0,00110110010
